,Incident Date,County,State,Zipcode,Latitude,Longitude,# Killed,# Injured,State FIPS,County FIPS,Density,Type,Population 2014,Population 2015,Population 2016,Population 2017,Land Area,Density 2014,Density 2015,Density 2016,Density 2017
130,2014-07-20,Clark,Nevada,89130,36.24,-115.23,1,3,32,003,4316.81,Urban,32908.0,34829.0,35480.0,36246.0,7.65,4301.699346405228,4552.81045751634,4637.908496732026,4738.0392156862745
131,2014-07-19,Cook,Illinois,60651,41.83,-87.68,0,4,17,031,18388.27,Urban,60938.0,61287.0,61759.0,61828.0,3.5,17410.85714285714,17510.571428571428,17645.428571428572,17665.14285714286
132,2014-07-14,Sacramento,California,95817,38.55,-121.45,1,4,06,067,5907.46,Urban,14472.0,13818.0,13918.0,13277.0,2.29,6319.650655021834,6034.061135371179,6077.729257641921,5797.816593886463
133,2014-07-13,King,Washington,98178,47.49,-122.25,0,5,53,033,4970.5,Urban,23866.0,25363.0,26251.0,27279.0,4.85,4920.8247422680415,5229.484536082475,5412.577319587629,5624.536082474227
134,2014-07-13,Fairfield,Connecticut,06901,41.09,-73.55,0,5,09,001,14683.87,Urban,7825.0,7277.0,7527.0,7048.0,0.47,16648.936170212768,15482.978723404256,16014.893617021278,14995.744680851065
135,2014-07-13,District Of Columbia,District of Columbia,20002,38.89,-77.03,0,4,,,9969.54,Urban,56646.0,57412.0,59659.0,61787.0,5.26,10769.201520912547,10914.828897338404,11342.015209125475,11746.57794676806
136,2014-07-12,Los Angeles,California,91103,34.17,-118.17,3,2,06,037,5122.09,Urban,27684.0,27819.0,28124.0,28435.0,5.37,5155.307262569832,5180.446927374302,5237.243947858473,5295.158286778398
137,2014-07-11,Cook,Illinois,60644,41.83,-87.68,1,3,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
138,2014-07-09,Harris,Texas,77388,30.06,-95.38,6,1,48,201,2905.32,Suburban,41866.0,43339.0,44345.0,45841.0,13.91,3009.777138749101,3115.672178289001,3187.994248741912,3295.5427749820274
139,2014-07-08,Providence,Rhode Island,02908,41.82,-71.41,0,5,44,007,11852.89,Urban,38141.0,38132.0,37234.0,37309.0,3.16,12069.93670886076,12067.088607594937,11782.911392405063,11806.645569620252
140,2014-07-07,Pike,Kentucky,41568,37.52,-82.03,0,4,21,195,39.19,Rural,727.0,791.0,780.0,848.0,27.38,26.552227903579254,28.889700511322133,28.487947406866326,30.971512052593134
141,2014-07-07,San Bernardino,California,92410,34.1,-117.27,1,4,06,071,6010.95,Urban,47510.0,48011.0,48660.0,46063.0,8.22,5779.805352798053,5840.7542579075425,5919.70802919708,5603.771289537713
142,2014-07-06,Miami-Dade,Florida,33147,25.77,-80.2,2,2,12,086,6475.3,Urban,43537.0,44136.0,45676.0,47168.0,7.25,6005.103448275862,6087.724137931034,6300.137931034483,6505.931034482759
143,2014-07-06,St. Louis City,Missouri,63115,38.63,-90.24,0,4,29,189,4866.48,Urban,20510.0,19463.0,18446.0,18799.0,4.27,4803.2786885245905,4558.07962529274,4319.906323185012,4402.576112412178
144,2014-07-06,Erie,New York,14215,42.88,-78.85,0,4,36,029,8139.8,Urban,39786.0,39501.0,39458.0,40088.0,4.92,8086.585365853659,8028.658536585366,8019.918699186992,8147.967479674797
145,2014-07-05,Harris,Texas,77047,29.76,-95.38,0,6,48,201,1524.12,Suburban,23256.0,25073.0,26653.0,29410.0,13.82,1682.7785817655572,1814.2547033285093,1928.5817655571634,2128.0752532561505
146,2014-07-05,Norfolk City,Virginia,23508,36.84,-76.28,0,7,51,710,5758.17,Urban,21707.0,21699.0,21824.0,22563.0,3.52,6166.761363636364,6164.488636363636,6200.0,6409.943181818182
147,2014-07-05,Multnomah,Oregon,97233,45.51,-122.49,1,4,41,051,8709.51,Urban,41571.0,41332.0,41697.0,42001.0,4.52,9197.12389380531,9144.24778761062,9225.0,9292.256637168142
148,2014-07-05,Marion,Indiana,46220,39.77,-86.14,0,7,18,097,2891.66,Suburban,34571.0,36384.0,36128.0,36503.0,12.04,2871.3455149501665,3021.9269102990033,3000.664451827243,3031.810631229236
149,2014-07-05,St. Clair,Illinois,62207,38.61,-90.13,0,5,17,163,1311.65,Suburban,8445.0,8646.0,8989.0,8473.0,6.66,1268.018018018018,1298.1981981981983,1349.6996996996997,1272.2222222222222
150,2014-07-04,Norfolk City,Virginia,23523,36.84,-76.28,0,5,51,710,3606.2,Urban,8174.0,8710.0,8623.0,8471.0,2.16,3784.259259259259,4032.407407407407,3992.1296296296296,3921.759259259259
151,2014-07-02,Delaware,Pennsylvania,19013,39.84,-75.37,0,5,42,045,6138.39,Urban,35589.0,35546.0,35463.0,35621.0,5.72,6221.853146853147,6214.335664335665,6199.825174825175,6227.447552447553
152,2014-06-30,Fayette,Kentucky,40511,38.04,-84.45,1,3,21,067,358.99,Rural,31135.0,32265.0,32750.0,32900.0,88.58,351.4901783698352,364.24700835403024,369.72228494016707,371.41566945134343
153,2014-06-29,Orleans Parish,Louisiana,70116,30.06,-89.93,1,9,22,071,8906.35,Urban,11936.0,11753.0,11595.0,11737.0,1.29,9252.713178294573,9110.852713178294,8988.372093023256,9098.449612403101
154,2014-06-29,St. Louis City,Missouri,63106,38.63,-90.24,0,4,29,189,5267.29,Urban,11990.0,11998.0,11989.0,11474.0,2.26,5305.309734513275,5308.849557522124,5304.867256637169,5076.991150442478
155,2014-06-29,Los Angeles,California,90029,34.09,-118.29,1,5,06,037,28353.16,Urban,40161.0,40472.0,40242.0,38843.0,1.36,29530.147058823528,29758.823529411762,29589.70588235294,28561.029411764703
156,2014-06-28,Contra Costa,California,94531,37.96,-121.76,0,7,06,013,3681.13,Urban,42587.0,43095.0,44263.0,43285.0,10.96,3885.6751824817516,3932.025547445255,4038.5948905109485,3949.361313868613
157,2014-06-28,New York,New York,10037,40.71,-73.99,0,4,36,061,67766.54,Urban,18041.0,18777.0,20112.0,21184.0,0.26,69388.46153846153,72219.23076923077,77353.84615384616,81476.92307692308
158,2014-06-27,San Diego,California,92154,32.56,-117.01,1,3,06,073,2157.07,Suburban,86740.0,88292.0,88016.0,87218.0,36.96,2346.8614718614717,2388.8528138528136,2381.3852813852814,2359.7943722943724
159,2014-06-26,Milwaukee,Wisconsin,53206,43.06,-87.96,0,5,55,079,10479.2,Urban,27426.0,26661.0,24805.0,23827.0,2.69,10195.53903345725,9911.152416356877,9221.189591078068,8857.620817843866
160,2014-06-26,Wayne,Michigan,48238,42.38,-83.1,2,2,26,163,5882.69,Urban,30683.0,29865.0,29181.0,28447.0,5.4,5682.0370370370365,5530.555555555555,5403.888888888889,5267.962962962963
161,2014-06-25,Middlesex,Massachusetts,01851,42.63,-71.32,0,5,25,017,9044.34,Urban,30379.0,30022.0,30026.0,29849.0,3.34,9095.508982035928,8988.622754491018,8989.820359281437,8936.82634730539
162,2014-06-24,Miami-Dade,Florida,33147,25.77,-80.2,2,7,12,086,6475.3,Urban,43537.0,44136.0,45676.0,47168.0,7.25,6005.103448275862,6087.724137931034,6300.137931034483,6505.931034482759
163,2014-06-22,Sonoma,California,95492,38.53,-122.81,1,3,06,097,1499.47,Suburban,29629.0,29486.0,29515.0,29590.0,19.03,1556.962690488702,1549.44823962165,1550.9721492380452,1554.9132947976877
164,2014-06-21,District Of Columbia,District of Columbia,20009,38.89,-77.03,0,4,,,36523.59,Urban,50709.0,51499.0,51508.0,51542.0,1.32,38415.90909090909,39014.393939393936,39021.21212121212,39046.969696969696
165,2014-06-21,Shelby,Tennessee,38114,35.1,-90.0,0,5,47,157,3566.88,Urban,27896.0,26032.0,25851.0,26496.0,7.54,3699.73474801061,3452.5198938992044,3428.5145888594166,3514.058355437666
166,2014-06-20,Prince George'S,Maryland,20743,38.87,-76.9,0,4,,,3969.68,Urban,38788.0,38828.0,39108.0,40025.0,9.73,3986.4337101747174,3990.5447070914697,4019.3216855087358,4113.566289825282
167,2014-06-15,Howard,Indiana,46902,40.47,-86.13,0,4,18,067,669.35,Rural,36239.0,35949.0,35993.0,35568.0,53.37,679.014427581038,673.5806632939854,674.4050964961589,666.4418212478921
168,2014-06-15,Cook,Illinois,60466,41.48,-87.68,0,4,17,031,3450.08,Urban,22702.0,22254.0,22204.0,22036.0,6.41,3541.6536661466457,3471.7628705148204,3463.96255850234,3437.7535101404055
169,2014-06-13,Los Angeles,California,90003,33.96,-118.27,3,1,06,037,18661.22,Urban,66913.0,69502.0,70208.0,70490.0,3.55,18848.732394366198,19578.028169014084,19776.901408450703,19856.338028169015
170,2014-06-09,Passaic,New Jersey,07501,40.91,-74.16,0,6,34,031,18170.64,Urban,33225.0,33024.0,32325.0,32749.0,1.85,17959.45945945946,17850.81081081081,17472.972972972973,17702.16216216216
171,2014-06-08,Covington,Alabama,36467,31.29,-86.25,1,4,01,039,60.76,Rural,10228.0,10148.0,9831.0,9647.0,165.55,61.78193899124131,61.298701298701296,59.383871942011474,58.27242524916943
172,2014-06-07,None,South Carolina,NaN,33.1960027,-80.01313739999999,1,5,,,,,NaN,NaN,NaN,NaN,,,,,
173,2014-06-07,Oakland,Michigan,48237,42.46,-83.18,1,3,26,125,5691.9,Urban,29622.0,29727.0,29751.0,29824.0,5.15,5751.844660194174,5772.233009708738,5776.893203883495,5791.0679611650485
174,2014-06-04,Cook,Illinois,60644,41.83,-87.68,1,3,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
175,2014-06-03,Fulton,Georgia,30315,33.7,-84.38,1,4,13,121,2992.49,Suburban,34159.0,33461.0,33710.0,34973.0,11.31,3020.2475685234303,2958.5322723253757,2980.548187444739,3092.2192749778956
176,2014-06-02,Cook,Illinois,60649,41.83,-87.68,0,7,17,031,15932.38,Urban,45201.0,45305.0,45218.0,44223.0,2.93,15426.962457337882,15462.457337883958,15432.764505119452,15093.174061433447
177,2014-06-01,Cook,Illinois,60644,41.83,-87.68,1,5,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
178,2014-06-01,Sacramento,California,95823,38.47,-121.44,0,4,06,067,6267.79,Urban,73641.0,76079.0,76478.0,78398.0,11.8,6240.762711864407,6447.372881355932,6481.186440677966,6643.8983050847455
179,2014-05-31,San Bernardino,California,92410,34.1,-117.27,1,3,06,071,6010.95,Urban,47510.0,48011.0,48660.0,46063.0,8.22,5779.805352798053,5840.7542579075425,5919.70802919708,5603.771289537713
180,2014-05-25,Lucas,Ohio,43607,41.66,-83.58,1,3,39,095,3330.28,Urban,23547.0,23123.0,22082.0,21560.0,7.19,3274.9652294853963,3215.994436717663,3071.210013908206,2998.609179415855
181,2014-05-24,Wayne,Michigan,48201,42.38,-83.1,0,4,26,163,6391.02,Urban,12465.0,13049.0,14045.0,15181.0,2.01,6201.492537313434,6492.039800995026,6987.562189054727,7552.736318407961
182,2014-05-24,Horry,South Carolina,29582,33.82,-78.67,3,1,45,051,672.52,Rural,15550.0,15847.0,16266.0,16488.0,21.74,715.2713891444342,728.9328426862926,748.2060717571297,758.4176632934683
183,2014-05-23,Santa Barbara,California,93117,34.5,-120.12,4,8,06,083,312.9,Rural,55064.0,56386.0,57268.0,57913.0,170.08,323.7535277516463,331.52634054562554,336.7121354656632,340.5044684854186
184,2014-05-23,Orleans Parish,Louisiana,70122,30.06,-89.93,1,7,22,071,4049.33,Urban,32966.0,34778.0,36776.0,37369.0,7.05,4676.0283687943265,4933.049645390071,5216.45390070922,5300.567375886525
185,2014-05-23,Los Angeles,California,90706,33.88,-118.13,2,2,06,037,12543.39,Urban,77455.0,77756.0,77687.0,77852.0,6.11,12676.759410801964,12726.022913256955,12714.729950900162,12741.734860883797
186,2014-05-21,Dallas,Texas,75224,32.79,-96.76,1,3,48,113,5825.74,Urban,35345.0,35655.0,34728.0,36468.0,5.84,6052.226027397261,6105.308219178082,5946.575342465753,6244.520547945205
187,2014-05-18,Erie,Ohio,44870,41.45,-82.71,0,7,39,043,703.87,Rural,41125.0,40825.0,40647.0,39881.0,58.29,705.5241036198319,700.3774232286842,697.3237261966032,684.1825355978727
188,2014-05-17,Riverside,California,92236,33.7,-116.17,1,3,06,065,1877.39,Suburban,43037.0,43654.0,44124.0,44523.0,21.88,1966.9561243144426,1995.1553930530165,2016.6361974405852,2034.8720292504572
189,2014-05-17,District Of Columbia,District of Columbia,20018,38.89,-77.03,0,5,,,5599.6,Urban,18834.0,19957.0,20363.0,20146.0,3.02,6236.423841059603,6608.278145695364,6742.715231788079,6670.860927152318
190,2014-05-13,Fulton,Georgia,30311,33.76,-84.42,0,5,13,121,2591.95,Suburban,36381.0,36001.0,36789.0,36308.0,12.43,2926.870474658085,2896.2992759452936,2959.694288012872,2920.9975864843123
191,2014-05-12,Cook,Illinois,60623,41.83,-87.68,0,4,17,031,17197.16,Urban,87836.0,88635.0,88137.0,88586.0,5.36,16387.31343283582,16536.380597014926,16443.47014925373,16527.238805970148
192,2014-05-11,Sacramento,California,95817,38.55,-121.45,1,6,06,067,5907.46,Urban,14472.0,13818.0,13918.0,13277.0,2.29,6319.650655021834,6034.061135371179,6077.729257641921,5797.816593886463
193,2014-05-11,Shelby,Tennessee,38108,35.1,-90.0,0,7,47,157,2674.04,Suburban,18685.0,19378.0,18918.0,17645.0,7.0,2669.285714285714,2768.285714285714,2702.5714285714284,2520.714285714286
194,2014-05-10,Dekalb,Georgia,30083,33.8,-84.17,1,3,,,2968.83,Suburban,53914.0,54845.0,56038.0,57851.0,16.97,3177.018267530937,3231.879787860931,3302.1803182086037,3409.015910430171
195,2014-05-10,Sacramento,California,95817,38.55,-121.45,1,6,06,067,5907.46,Urban,14472.0,13818.0,13918.0,13277.0,2.29,6319.650655021834,6034.061135371179,6077.729257641921,5797.816593886463
196,2014-05-10,Dekalb,Georgia,30032,33.77,-84.29,2,3,,,3462.53,Urban,48419.0,48787.0,48724.0,49896.0,13.63,3552.3844460748346,3579.3837123991193,3574.761555392516,3660.74834922964
197,2014-05-04,Cook,Illinois,60654,41.83,-87.68,1,3,17,031,24465.46,Urban,16244.0,15934.0,17328.0,18148.0,0.61,26629.508196721312,26121.311475409835,28406.55737704918,29750.819672131147
198,2014-05-04,Jefferson,Colorado,80033,39.77,-105.09,0,4,08,059,2894.11,Suburban,24838.0,24805.0,24653.0,24977.0,8.28,2999.7584541062806,2995.7729468599036,2977.4154589371983,3016.545893719807
199,2014-05-03,Craighead,Arkansas,72401,35.82,-90.68,4,4,05,031,458.69,Rural,55536.0,56614.0,56896.0,57220.0,117.22,473.7758061764204,482.9721890462379,485.3779218563385,488.14195529773076
200,2014-04-30,Cook,Illinois,60649,41.83,-87.68,0,4,17,031,15932.38,Urban,45201.0,45305.0,45218.0,44223.0,2.93,15426.962457337882,15462.457337883958,15432.764505119452,15093.174061433447
201,2014-04-29,Cobb,Georgia,30144,34.02,-84.61,1,6,13,067,2315.01,Suburban,52871.0,53996.0,54078.0,55573.0,22.57,2342.5343376163046,2392.379264510412,2396.012405848471,2462.2507753655295
202,2014-04-27,Rensselaer,New York,12180,42.73,-73.67,0,5,36,083,976.52,Rural,53218.0,52928.0,53168.0,53275.0,54.89,969.5390781563126,964.2557842958645,968.6281654217526,970.5775186737111
203,2014-04-25,Shelby,Tennessee,38108,35.1,-90.0,2,3,47,157,2674.04,Suburban,18685.0,19378.0,18918.0,17645.0,7.0,2669.285714285714,2768.285714285714,2702.5714285714284,2520.714285714286
204,2014-04-22,Los Angeles,California,90043,33.98,-118.33,1,3,06,037,10834.3,Urban,43118.0,43129.0,44328.0,44571.0,4.13,10440.193704600484,10442.857142857143,10733.17191283293,10792.009685230025
205,2014-04-20,Kendall,Illinois,60538,41.72,-88.34,0,6,17,093,2641.82,Suburban,26862.0,27606.0,27438.0,28117.0,10.09,2662.2398414271556,2735.97621407334,2719.3260654112983,2786.6204162537165
206,2014-04-20,Hillsborough,Florida,33605,27.95,-82.48,2,2,12,057,2180.46,Suburban,17725.0,18330.0,18319.0,17801.0,7.83,2263.729246487867,2340.9961685823755,2339.5913154533846,2273.4355044699873
207,2014-04-20,Cook,Illinois,60637,41.83,-87.68,0,5,17,031,10983.58,Urban,48851.0,50326.0,49158.0,48006.0,4.5,10855.777777777777,11183.555555555555,10924.0,10668.0
208,2014-04-14,Washington,District of Columbia,66968,39.81,-97.05,0,4,,,12.7,Rural,1752.0,1733.0,1645.0,1624.0,128.07,13.680018739751699,13.531662372140236,12.844538143202936,12.6805653158429
209,2014-04-12,Orleans Parish,Louisiana,70116,30.06,-89.93,1,3,22,071,8906.35,Urban,11936.0,11753.0,11595.0,11737.0,1.29,9252.713178294573,9110.852713178294,8988.372093023256,9098.449612403101
210,2014-04-11,Wayne,Indiana,47374,39.82,-84.88,0,4,18,177,399.23,Rural,46333.0,46333.0,46200.0,45883.0,117.42,394.59206268097427,394.59206268097427,393.4593765968319,390.75966615568046
211,2014-04-09,Hamilton,Tennessee,37419,35.06,-85.25,3,1,47,065,136.59,Rural,5820.0,5864.0,5910.0,6429.0,44.66,130.3179579041648,131.30317957904165,132.333184057322,143.95432154052844
212,2014-04-09,Winnebago,Illinois,61101,42.27,-89.06,0,4,17,201,518.6,Rural,22272.0,21097.0,20622.0,19595.0,41.63,534.9987989430699,506.77396108575545,495.3639202498198,470.6942109055969
213,2014-04-07,Orleans Parish,Louisiana,70119,30.06,-89.93,0,4,22,071,8104.7,Urban,36654.0,36626.0,36890.0,37851.0,4.47,8200.0,8193.736017897092,8252.796420581655,8467.78523489933
214,2014-04-06,Hampden,Massachusetts,01103,42.11,-72.53,0,4,25,013,5389.13,Urban,2472.0,2564.0,2430.0,2409.0,0.46,5373.913043478261,5573.913043478261,5282.608695652174,5236.95652173913
215,2014-04-06,Oklahoma,Oklahoma,73107,35.46,-97.51,0,4,40,109,3392.64,Urban,26810.0,26766.0,26458.0,25486.0,7.83,3424.0102171136655,3418.390804597701,3379.0549169859514,3254.9169859514686
216,2014-04-05,Cook,Illinois,60624,41.83,-87.68,1,5,17,031,10779.35,Urban,39706.0,38140.0,38134.0,37665.0,3.53,11248.15864022663,10804.532577903683,10802.832861189801,10669.971671388103
217,2014-04-05,Maricopa,Arizona,85035,33.47,-112.19,1,3,04,013,8311.92,Urban,54668.0,55354.0,57470.0,57410.0,5.71,9574.080560420316,9694.220665499124,10064.798598949212,10054.290718038528
218,2014-04-05,Solano,California,94533,38.28,-122.0,0,4,06,095,3206.82,Urban,70634.0,71487.0,72349.0,74833.0,21.6,3270.092592592592,3309.583333333333,3349.4907407407404,3464.4907407407404
219,2014-04-02,Bell,Texas,76544,31.09,-97.71,4,16,48,027,978.98,Rural,32501.0,31186.0,28683.0,26637.0,30.6,1062.124183006536,1019.1503267973856,937.3529411764705,870.4901960784314
220,2014-03-30,Chickasaw,Mississippi,38850,34.03,-89.01,0,5,28,017,25.53,Rural,2888.0,2862.0,2971.0,2991.0,123.03,23.47394944322523,23.2626188734455,24.148581646752824,24.31114362350646
221,2014-03-30,Mecklenburg,North Carolina,28216,35.19,-80.83,0,5,37,119,1578.44,Suburban,49144.0,50505.0,50908.0,51205.0,29.9,1643.6120401337794,1689.1304347826087,1702.608695652174,1712.541806020067
222,2014-03-23,Tarrant,Texas,76011,32.69,-97.12,1,3,48,439,2690.51,Suburban,22216.0,22730.0,23541.0,22953.0,8.01,2773.533083645443,2837.702871410737,2938.9513108614233,2865.543071161049
223,2014-03-23,Los Angeles,California,90802,33.75,-118.2,1,3,06,037,6069.26,Urban,38816.0,39155.0,39873.0,40226.0,6.48,5990.123456790123,6042.438271604938,6153.24074074074,6207.716049382716
224,2014-03-23,San Francisco,California,94102,37.77,-122.41,0,7,06,075,46462.0,Urban,28013.0,28926.0,29319.0,30140.0,0.67,41810.447761194024,43173.1343283582,43759.70149253731,44985.074626865666
225,2014-03-21,Charleston,South Carolina,29418,32.89,-80.05,0,4,45,019,1745.38,Suburban,24173.0,24598.0,24546.0,23978.0,13.49,1791.9199406968123,1823.4247590808006,1819.570051890289,1777.4647887323943
226,2014-03-16,Denton,Texas,76226,33.11,-97.17,3,1,48,121,386.3,Rural,20660.0,21790.0,22953.0,25037.0,47.68,433.30536912751677,457.005033557047,481.3968120805369,525.1048657718121
227,2014-03-16,Burke,Georgia,30830,33.09,-82.01,0,4,13,033,38.83,Rural,14380.0,14282.0,14378.0,14105.0,359.67,39.98109378040982,39.7086217921984,39.97553312758918,39.21650401757166
228,2014-03-14,Kings,New York,11211,40.64,-73.94,0,4,36,047,39215.4,Urban,94681.0,97772.0,99964.0,101560.0,2.3,41165.65217391305,42509.565217391304,43462.608695652176,44156.52173913044
229,2014-03-09,Sandusky,Ohio,43420,41.35,-83.11,3,1,39,143,226.85,Rural,30554.0,30452.0,30083.0,30294.0,134.8,226.66172106824925,225.90504451038575,223.16765578635014,224.73293768545992
230,2014-03-09,Cook,Texas,60644,41.83,-87.68,0,6,,,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
231,2014-03-08,Cook,Illinois,60644,41.83,-87.68,0,6,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
232,2014-03-08,Contra Costa,California,94801,37.96,-122.38,1,3,06,013,2606.4,Suburban,29269.0,30462.0,29923.0,29974.0,11.28,2594.7695035460993,2700.5319148936173,2652.748226950355,2657.2695035460993
233,2014-03-05,Anderson,South Carolina,29669,34.64,-82.46,3,2,45,007,197.73,Rural,11448.0,11874.0,12219.0,12521.0,62.66,182.70028726460262,189.49888285987873,195.00478774337697,199.82444940951166
234,2014-03-01,Allegheny,Pennsylvania,15219,40.43,-79.97,1,4,42,003,7205.87,Urban,15624.0,15731.0,16010.0,16514.0,2.29,6822.707423580786,6869.43231441048,6991.266375545852,7211.3537117903925
235,2014-03-01,Wayne,Michigan,48213,42.38,-83.1,0,4,26,163,4241.2,Urban,26745.0,25534.0,24137.0,22651.0,6.53,4095.712098009188,3910.260336906585,3696.324655436447,3468.759571209801
236,2014-02-25,Washington,Virginia,24340,36.79,-81.77,5,1,51,191,95.99,Rural,5741.0,5506.0,5880.0,5840.0,58.93,97.42066858985237,93.43288647547938,99.77939928729,99.10062786356694
237,2014-02-22,Los Angeles,California,90744,33.77,-118.26,0,4,06,037,6455.73,Urban,58061.0,57963.0,57432.0,56779.0,8.34,6961.750599520384,6950.0,6886.330935251799,6808.033573141487
238,2014-02-20,Marion,Indiana,46237,39.77,-86.14,4,0,18,097,2665.95,Suburban,40654.0,40665.0,39793.0,39499.0,14.86,2735.800807537012,2736.5410497981156,2677.8600269179005,2658.0753701211306
239,2014-02-20,Washington,California,15419,40.06,-79.91,4,2,,,2592.04,Suburban,4766.0,5033.0,4548.0,4523.0,1.73,2754.9132947976877,2909.248554913295,2628.901734104046,2614.450867052023
240,2014-02-16,Tarrant,Texas,76164,32.75,-97.33,1,4,48,439,4255.08,Urban,17501.0,16652.0,15612.0,16091.0,3.93,4453.180661577608,4237.150127226463,3972.5190839694656,4094.4020356234096
241,2014-02-16,Orange,Florida,32811,28.5,-81.37,1,6,12,095,4312.63,Urban,37479.0,39556.0,39748.0,40236.0,8.3,4515.542168674699,4765.78313253012,4788.915662650602,4847.710843373494
242,2014-02-16,Duval,Florida,32205,30.33,-81.65,1,4,12,031,3720.67,Urban,29068.0,29003.0,28913.0,28865.0,7.59,3829.776021080369,3821.2121212121215,3809.35441370224,3803.030303030303
243,2014-02-16,Dallas,Texas,75215,32.79,-96.76,1,7,48,113,1740.91,Suburban,14490.0,14645.0,15145.0,15664.0,8.41,1722.94887039239,1741.3793103448274,1800.832342449465,1862.5445897740785
